,iso3,loage,hiage,women,year
7102,KAZ,60,64,287,2010
7103,KAZ,65,69,200,2010
7104,KAZ,70,74,259,2010
7105,KAZ,75,79,117,2010
7106,KAZ,80,84,98,2010
7110,KAZ,80,NA,NA,2010
7107,KAZ,85,89,37,2010
7108,KAZ,90,94,8,2010
7109,KAZ,95,99,3,2010
7111,KAZ,15,19,551,2015
7112,KAZ,20,24,752,2015
7113,KAZ,25,29,860,2015
7114,KAZ,30,34,684,2015
7115,KAZ,35,39,614,2015
7116,KAZ,40,44,583,2015
7117,KAZ,45,49,535,2015
7118,KAZ,50,54,600,2015
7119,KAZ,55,59,483,2015
7120,KAZ,60,64,407,2015
7121,KAZ,65,69,226,2015
7122,KAZ,70,74,195,2015
7123,KAZ,75,79,214,2015
7124,KAZ,80,84,81,2015
7128,KAZ,80,NA,NA,2015
7125,KAZ,85,89,46,2015
7126,KAZ,90,94,12,2015
7127,KAZ,95,99,2,2015
541,KEN,15,19,1297,1990
542,KEN,20,24,1037,1990
543,KEN,25,29,841,1990
544,KEN,30,34,678,1990
545,KEN,35,39,544,1990
546,KEN,40,44,396,1990
547,KEN,45,49,278,1990
548,KEN,50,54,252,1990
549,KEN,55,59,226,1990
550,KEN,60,64,175,1990
551,KEN,65,69,127,1990
552,KEN,70,74,91,1990
553,KEN,75,79,58,1990
554,KEN,80,84,32,1990
558,KEN,80,NA,NA,1990
555,KEN,85,89,13,1990
556,KEN,90,94,3,1990
557,KEN,95,99,1,1990
559,KEN,15,19,1579,1995
560,KEN,20,24,1294,1995
561,KEN,25,29,1032,1995
562,KEN,30,34,830,1995
563,KEN,35,39,664,1995
564,KEN,40,44,528,1995
565,KEN,45,49,383,1995
566,KEN,50,54,267,1995
567,KEN,55,59,238,1995
568,KEN,60,64,209,1995
569,KEN,65,69,155,1995
570,KEN,70,74,105,1995
571,KEN,75,79,67,1995
572,KEN,80,84,35,1995
576,KEN,80,NA,NA,1995
573,KEN,85,89,15,1995
574,KEN,90,94,4,1995
575,KEN,95,99,1,1995
577,KEN,15,19,1869,2000
578,KEN,20,24,1553,2000
579,KEN,25,29,1249,2000
580,KEN,30,34,973,2000
581,KEN,35,39,771,2000
582,KEN,40,44,613,2000
583,KEN,45,49,490,2000
584,KEN,50,54,353,2000
585,KEN,55,59,245,2000
586,KEN,60,64,216,2000
587,KEN,65,69,183,2000
588,KEN,70,74,127,2000
589,KEN,75,79,77,2000
590,KEN,80,84,41,2000
594,KEN,80,NA,NA,2000
591,KEN,85,89,16,2000
592,KEN,90,94,4,2000
593,KEN,95,99,1,2000
595,KEN,15,19,2099,2005
596,KEN,20,24,1846,2005
597,KEN,25,29,1512,2005
598,KEN,30,34,1179,2005
599,KEN,35,39,892,2005
600,KEN,40,44,700,2005
601,KEN,45,49,562,2005
602,KEN,50,54,448,2005
603,KEN,55,59,323,2005
604,KEN,60,64,222,2005
605,KEN,65,69,189,2005
606,KEN,70,74,150,2005
607,KEN,75,79,94,2005
608,KEN,80,84,47,2005
612,KEN,80,NA,NA,2005
609,KEN,85,89,19,2005
610,KEN,90,94,5,2005
611,KEN,95,99,1,2005
613,KEN,15,19,2193,2010
614,KEN,20,24,2064,2010
615,KEN,25,29,1802,2010
616,KEN,30,34,1457,2010
617,KEN,35,39,1115,2010
618,KEN,40,44,834,2010
619,KEN,45,49,657,2010
620,KEN,50,54,527,2010
621,KEN,55,59,420,2010
622,KEN,60,64,299,2010
623,KEN,65,69,198,2010
624,KEN,70,74,159,2010
625,KEN,75,79,113,2010
626,KEN,80,84,59,2010
630,KEN,80,NA,NA,2010
627,KEN,85,89,22,2010
628,KEN,90,94,6,2010
629,KEN,95,99,1,2010
631,KEN,15,19,2572,2015
632,KEN,20,24,2171,2015
633,KEN,25,29,2036,2015
634,KEN,30,34,1772,2015
635,KEN,35,39,1427,2015
636,KEN,40,44,1086,2015
637,KEN,45,49,809,2015
638,KEN,50,54,634,2015
639,KEN,55,59,504,2015
640,KEN,60,64,395,2015
641,KEN,65,69,271,2015
642,KEN,70,74,169,2015
643,KEN,75,79,122,2015
644,KEN,80,84,73,2015
648,KEN,80,NA,NA,2015
645,KEN,85,89,29,2015
646,KEN,90,94,7,2015
647,KEN,95,99,1,2015
7129,KGZ,15,19,206,1990
7130,KGZ,20,24,183,1990
7131,KGZ,25,29,190,1990
7132,KGZ,30,34,169,1990
7133,KGZ,35,39,130,1990
7134,KGZ,40,44,90,1990
7135,KGZ,45,49,56,1990
7136,KGZ,50,54,93,1990
7137,KGZ,55,59,75,1990
7138,KGZ,60,64,81,1990
7139,KGZ,65,69,54,1990
7140,KGZ,70,74,33,1990
7141,KGZ,75,79,29,1990
7142,KGZ,80,84,15,1990
7146,KGZ,80,NA,NA,1990
7143,KGZ,85,89,11,1990
7144,KGZ,90,94,4,1990
7145,KGZ,95,99,1,1990
7147,KGZ,15,19,219,1995
7148,KGZ,20,24,196,1995
7149,KGZ,25,29,172,1995
7150,KGZ,30,34,177,1995
7151,KGZ,35,39,156,1995
7152,KGZ,40,44,119,1995
7153,KGZ,45,49,81,1995
7154,KGZ,50,54,47,1995
7155,KGZ,55,59,80,1995
7156,KGZ,60,64,63,1995
7157,KGZ,65,69,67,1995
7158,KGZ,70,74,41,1995
7159,KGZ,75,79,22,1995
7160,KGZ,80,84,15,1995
7164,KGZ,80,NA,NA,1995
7161,KGZ,85,89,8,1995
7162,KGZ,90,94,5,1995
7163,KGZ,95,99,1,1995
7165,KGZ,15,19,257,2000
7166,KGZ,20,24,217,2000
7167,KGZ,25,29,194,2000
7168,KGZ,30,34,170,2000
7169,KGZ,35,39,174,2000
7170,KGZ,40,44,153,2000
7171,KGZ,45,49,116,2000
7172,KGZ,50,54,78,2000
7173,KGZ,55,59,44,2000
7174,KGZ,60,64,74,2000
7175,KGZ,65,69,56,2000
7176,KGZ,70,74,56,2000
7177,KGZ,75,79,31,2000
7178,KGZ,80,84,13,2000
7182,KGZ,80,NA,NA,2000
7179,KGZ,85,89,7,2000
7180,KGZ,90,94,3,2000
7181,KGZ,95,99,1,2000
7183,KGZ,15,19,292,2005
7184,KGZ,20,24,244,2005
7185,KGZ,25,29,205,2005
7186,KGZ,30,34,182,2005
7187,KGZ,35,39,173,2005
7188,KGZ,40,44,169,2005
7189,KGZ,45,49,143,2005
7190,KGZ,50,54,102,2005
7191,KGZ,55,59,68,2005
7192,KGZ,60,64,39,2005
7193,KGZ,65,69,60,2005
7194,KGZ,70,74,42,2005
7195,KGZ,75,79,38,2005
7196,KGZ,80,84,22,2005
7200,KGZ,80,NA,NA,2005
7197,KGZ,85,89,6,2005
7198,KGZ,90,94,2,2005
7199,KGZ,95,99,0,2005
7201,KGZ,15,19,297,2010
7202,KGZ,20,24,305,2010
7203,KGZ,25,29,226,2010
7204,KGZ,30,34,185,2010
7205,KGZ,35,39,169,2010
7206,KGZ,40,44,166,2010
7207,KGZ,45,49,164,2010
7208,KGZ,50,54,134,2010
7209,KGZ,55,59,96,2010
7210,KGZ,60,64,59,2010
7211,KGZ,65,69,36,2010
7212,KGZ,70,74,48,2010
7213,KGZ,75,79,30,2010
7214,KGZ,80,84,20,2010
7218,KGZ,80,NA,NA,2010
7215,KGZ,85,89,10,2010
7216,KGZ,90,94,2,2010
7217,KGZ,95,99,0,2010
7219,KGZ,15,19,251,2015
7220,KGZ,20,24,278,2015
7221,KGZ,25,29,294,2015
7222,KGZ,30,34,214,2015
7223,KGZ,35,39,176,2015
7224,KGZ,40,44,164,2015
7225,KGZ,45,49,159,2015
7226,KGZ,50,54,161,2015
7227,KGZ,55,59,124,2015
7228,KGZ,60,64,92,2015
7229,KGZ,65,69,48,2015
7230,KGZ,70,74,32,2015
7231,KGZ,75,79,37,2015
7232,KGZ,80,84,23,2015
7236,KGZ,80,NA,NA,2015
7233,KGZ,85,89,9,2015
7234,KGZ,90,94,3,2015
7235,KGZ,95,99,0,2015
8641,KHM,15,19,450,1990
8642,KHM,20,24,416,1990
8643,KHM,25,29,367,1990
8644,KHM,30,34,316,1990
8645,KHM,35,39,274,1990
8646,KHM,40,44,196,1990
8647,KHM,45,49,159,1990
8648,KHM,50,54,132,1990
8649,KHM,55,59,109,1990
8650,KHM,60,64,88,1990
8651,KHM,65,69,67,1990
8652,KHM,70,74,46,1990
8653,KHM,75,79,26,1990
8654,KHM,80,84,12,1990
8658,KHM,80,NA,NA,1990
8655,KHM,85,89,4,1990
8656,KHM,90,94,1,1990
8657,KHM,95,99,0,1990
8659,KHM,15,19,420,1995
8660,KHM,20,24,458,1995
8661,KHM,25,29,422,1995
8662,KHM,30,34,370,1995
8663,KHM,35,39,317,1995
8664,KHM,40,44,273,1995
8665,KHM,45,49,195,1995
8666,KHM,50,54,157,1995
8667,KHM,55,59,128,1995
8668,KHM,60,64,103,1995
8669,KHM,65,69,78,1995
8670,KHM,70,74,55,1995
8671,KHM,75,79,33,1995
8672,KHM,80,84,14,1995
8676,KHM,80,NA,NA,1995
8673,KHM,85,89,5,1995
8674,KHM,90,94,1,1995
8675,KHM,95,99,0,1995
8677,KHM,15,19,812,2000
8678,KHM,20,24,400,2000
8679,KHM,25,29,468,2000
8680,KHM,30,34,428,2000
8681,KHM,35,39,384,2000
8682,KHM,40,44,312,2000
8683,KHM,45,49,273,2000
8684,KHM,50,54,193,2000
8685,KHM,55,59,154,2000
8686,KHM,60,64,122,2000
8687,KHM,65,69,94,2000
8688,KHM,70,74,61,2000
8689,KHM,75,79,35,2000
8690,KHM,80,84,15,2000
8694,KHM,80,NA,NA,2000
8691,KHM,85,89,5,2000
8692,KHM,90,94,1,2000
8693,KHM,95,99,0,2000
8695,KHM,15,19,784,2005
8696,KHM,20,24,805,2005
8697,KHM,25,29,378,2005
8698,KHM,30,34,448,2005
8699,KHM,35,39,427,2005
8700,KHM,40,44,388,2005
8701,KHM,45,49,314,2005
8702,KHM,50,54,270,2005
8703,KHM,55,59,191,2005
8704,KHM,60,64,148,2005
8705,KHM,65,69,110,2005
8706,KHM,70,74,79,2005
8707,KHM,75,79,43,2005
8708,KHM,80,84,19,2005
8712,KHM,80,NA,NA,2005
8709,KHM,85,89,6,2005
8710,KHM,90,94,1,2005
8711,KHM,95,99,0,2005
8713,KHM,15,19,809,2010
8714,KHM,20,24,665,2010
8715,KHM,25,29,880,2010
8716,KHM,30,34,350,2010
8717,KHM,35,39,442,2010
8718,KHM,40,44,413,2010
8719,KHM,45,49,381,2010
8720,KHM,50,54,307,2010
8721,KHM,55,59,260,2010
8722,KHM,60,64,179,2010
8723,KHM,65,69,132,2010
8724,KHM,70,74,91,2010
8725,KHM,75,79,58,2010
8726,KHM,80,84,25,2010
8730,KHM,80,NA,NA,2010
8727,KHM,85,89,8,2010
8728,KHM,90,94,2,2010
8729,KHM,95,99,0,2010
8731,KHM,15,19,768,2015
8732,KHM,20,24,794,2015
8733,KHM,25,29,651,2015
8734,KHM,30,34,865,2015
8735,KHM,35,39,341,2015
8736,KHM,40,44,431,2015
8737,KHM,45,49,402,2015
8738,KHM,50,54,370,2015
8739,KHM,55,59,294,2015
8740,KHM,60,64,243,2015
8741,KHM,65,69,159,2015
8742,KHM,70,74,109,2015
8743,KHM,75,79,66,2015
8744,KHM,80,84,34,2015
8748,KHM,80,NA,NA,2015
8745,KHM,85,89,11,2015
8746,KHM,90,94,3,2015
8747,KHM,95,99,0,2015
21061,KIR,15,19,3,1990
21062,KIR,20,24,4,1990
21063,KIR,25,29,3,1990
21064,KIR,30,34,3,1990
21065,KIR,35,39,2,1990
21066,KIR,40,44,2,1990
21067,KIR,45,49,1,1990
21068,KIR,50,54,1,1990
21069,KIR,55,59,1,1990
21070,KIR,60,64,1,1990
21071,KIR,65,69,1,1990
21072,KIR,70,74,0,1990
21073,KIR,75,79,0,1990
21074,KIR,80,84,0,1990
21078,KIR,80,NA,NA,1990
21075,KIR,85,89,0,1990
21076,KIR,90,94,0,1990
21077,KIR,95,99,0,1990
21079,KIR,15,19,4,1995
21080,KIR,20,24,3,1995
21081,KIR,25,29,4,1995
21082,KIR,30,34,3,1995
21083,KIR,35,39,3,1995
21084,KIR,40,44,2,1995
21085,KIR,45,49,1,1995
21086,KIR,50,54,1,1995
21087,KIR,55,59,1,1995
21088,KIR,60,64,1,1995
21089,KIR,65,69,1,1995
21090,KIR,70,74,0,1995
21091,KIR,75,79,0,1995
21092,KIR,80,84,0,1995
21096,KIR,80,NA,NA,1995
21093,KIR,85,89,0,1995
21094,KIR,90,94,0,1995
21095,KIR,95,99,0,1995
21097,KIR,15,19,4,2000
21098,KIR,20,24,3,2000
21099,KIR,25,29,3,2000
21100,KIR,30,34,3,2000
21101,KIR,35,39,3,2000
21102,KIR,40,44,2,2000
21103,KIR,45,49,2,2000
21104,KIR,50,54,1,2000
21105,KIR,55,59,1,2000
21106,KIR,60,64,1,2000
21107,KIR,65,69,1,2000
21108,KIR,70,74,1,2000
21109,KIR,75,79,0,2000
21110,KIR,80,84,0,2000
21114,KIR,80,NA,NA,2000
21111,KIR,85,89,0,2000
21112,KIR,90,94,0,2000
21113,KIR,95,99,0,2000
21115,KIR,15,19,5,2005
21116,KIR,20,24,4,2005
21117,KIR,25,29,4,2005
21118,KIR,30,34,3,2005
21119,KIR,35,39,3,2005
21120,KIR,40,44,3,2005
21121,KIR,45,49,2,2005
21122,KIR,50,54,2,2005
21123,KIR,55,59,1,2005
21124,KIR,60,64,1,2005
21125,KIR,65,69,1,2005
21126,KIR,70,74,1,2005
21127,KIR,75,79,0,2005
21128,KIR,80,84,0,2005
21132,KIR,80,NA,NA,2005
21129,KIR,85,89,0,2005
21130,KIR,90,94,0,2005
21131,KIR,95,99,0,2005
21133,KIR,15,19,5,2010
21134,KIR,20,24,5,2010
21135,KIR,25,29,4,2010
21136,KIR,30,34,3,2010
21137,KIR,35,39,3,2010
21138,KIR,40,44,3,2010
21139,KIR,45,49,3,2010
21140,KIR,50,54,2,2010
21141,KIR,55,59,2,2010
21142,KIR,60,64,1,2010
21143,KIR,65,69,1,2010
21144,KIR,70,74,1,2010
21145,KIR,75,79,0,2010
21146,KIR,80,84,0,2010
21150,KIR,80,NA,NA,2010
21147,KIR,85,89,0,2010
21148,KIR,90,94,0,2010
21149,KIR,95,99,0,2010
21151,KIR,15,19,6,2015
21152,KIR,20,24,5,2015
21153,KIR,25,29,5,2015
21154,KIR,30,34,4,2015
21155,KIR,35,39,3,2015
21156,KIR,40,44,3,2015
21157,KIR,45,49,3,2015
21158,KIR,50,54,3,2015
21159,KIR,55,59,2,2015
21160,KIR,60,64,1,2015
21161,KIR,65,69,1,2015
21162,KIR,70,74,1,2015
21163,KIR,75,79,0,2015
21164,KIR,80,84,0,2015
21168,KIR,80,NA,NA,2015
21165,KIR,85,89,0,2015
21166,KIR,90,94,0,2015
21167,KIR,95,99,0,2015
6913,KOR,15,19,2156,1990
6914,KOR,20,24,2153,1990
6915,KOR,25,29,2112,1990
6916,KOR,30,34,2022,1990
6917,KOR,35,39,1494,1990
6918,KOR,40,44,1225,1990
6919,KOR,45,49,1067,1990
6920,KOR,50,54,994,1990
6921,KOR,55,59,871,1990
6922,KOR,60,64,665,1990
6923,KOR,65,69,555,1990
6924,KOR,70,74,372,1990
6925,KOR,75,79,259,1990
6926,KOR,80,84,145,1990
6930,KOR,80,NA,NA,1990
6927,KOR,85,89,58,1990
6928,KOR,90,94,20,1990
6929,KOR,95,99,4,1990
6931,KOR,15,19,1927,1995
6932,KOR,20,24,2157,1995
6933,KOR,25,29,2151,1995
6934,KOR,30,34,2107,1995
6935,KOR,35,39,2014,1995
6936,KOR,40,44,1485,1995
6937,KOR,45,49,1213,1995
6938,KOR,50,54,1049,1995
6939,KOR,55,59,970,1995
6940,KOR,60,64,838,1995
6941,KOR,65,69,623,1995
6942,KOR,70,74,494,1995
6943,KOR,75,79,303,1995
6944,KOR,80,84,183,1995
6948,KOR,80,NA,NA,1995
6945,KOR,85,89,83,1995
6946,KOR,90,94,24,1995
6947,KOR,95,99,5,1995
6949,KOR,15,19,1859,2000
6950,KOR,20,24,1930,2000
6951,KOR,25,29,2176,2000
6952,KOR,30,34,2155,2000
6953,KOR,35,39,2106,2000
6954,KOR,40,44,2006,2000
6955,KOR,45,49,1475,2000
6956,KOR,50,54,1199,2000
6957,KOR,55,59,1030,2000
6958,KOR,60,64,941,2000
6959,KOR,65,69,794,2000
6960,KOR,70,74,564,2000
6961,KOR,75,79,411,2000
6962,KOR,80,84,219,2000
6966,KOR,80,NA,NA,2000
6963,KOR,85,89,106,2000
6964,KOR,90,94,35,2000
6965,KOR,95,99,6,2000
6967,KOR,15,19,1454,2005
6968,KOR,20,24,1840,2005
6969,KOR,25,29,1939,2005
6970,KOR,30,34,2181,2005
6971,KOR,35,39,2161,2005
6972,KOR,40,44,2100,2005
6973,KOR,45,49,1995,2005
6974,KOR,50,54,1462,2005
6975,KOR,55,59,1182,2005
6976,KOR,60,64,1006,2005
6977,KOR,65,69,903,2005
6978,KOR,70,74,734,2005
6979,KOR,75,79,484,2005
6980,KOR,80,84,307,2005
6984,KOR,80,NA,NA,2005
6981,KOR,85,89,130,2005
6982,KOR,90,94,44,2005
6983,KOR,95,99,9,2005
6985,KOR,15,19,1638,2010
6986,KOR,20,24,1436,2010
6987,KOR,25,29,1798,2010
6988,KOR,30,34,1907,2010
6989,KOR,35,39,2149,2010
6990,KOR,40,44,2157,2010
6991,KOR,45,49,2091,2010
6992,KOR,50,54,1980,2010
6993,KOR,55,59,1445,2010
6994,KOR,60,64,1161,2010
6995,KOR,65,69,976,2010
6996,KOR,70,74,852,2010
6997,KOR,75,79,655,2010
6998,KOR,80,84,385,2010
7002,KOR,80,NA,NA,2010
6999,KOR,85,89,199,2010
7000,KOR,90,94,61,2010
7001,KOR,95,99,13,2010
7003,KOR,15,19,1512,2015
7004,KOR,20,24,1676,2015
7005,KOR,25,29,1534,2015
7006,KOR,30,34,1834,2015
7007,KOR,35,39,1856,2015
7008,KOR,40,44,2085,2015
7009,KOR,45,49,2145,2015
7010,KOR,50,54,2076,2015
7011,KOR,55,59,1961,2015
7012,KOR,60,64,1424,2015
7013,KOR,65,69,1134,2015
7014,KOR,70,74,934,2015
7015,KOR,75,79,780,2015
7016,KOR,80,84,544,2015
7020,KOR,80,NA,NA,2015
7017,KOR,85,89,267,2015
7018,KOR,90,94,102,2015
7019,KOR,95,99,20,2015
10585,KWT,15,19,92,1990
10586,KWT,20,24,90,1990
10587,KWT,25,29,95,1990
10588,KWT,30,34,83,1990
10589,KWT,35,39,62,1990
10590,KWT,40,44,44,1990
10591,KWT,45,49,29,1990
10592,KWT,50,54,21,1990
10593,KWT,55,59,12,1990
10594,KWT,60,64,7,1990
10595,KWT,65,69,6,1990
10596,KWT,70,74,2,1990
10597,KWT,75,79,2,1990
10598,KWT,80,84,2,1990
10602,KWT,80,NA,NA,1990
10599,KWT,85,89,0,1990
10600,KWT,90,94,0,1990
10601,KWT,95,99,0,1990
10603,KWT,15,19,54,1995
10604,KWT,20,24,66,1995
10605,KWT,25,29,78,1995
10606,KWT,30,34,72,1995
10607,KWT,35,39,58,1995
10608,KWT,40,44,40,1995
10609,KWT,45,49,24,1995
10610,KWT,50,54,16,1995
10611,KWT,55,59,11,1995
10612,KWT,60,64,7,1995
10613,KWT,65,69,2,1995
10614,KWT,70,74,4,1995
10615,KWT,75,79,2,1995
10616,KWT,80,84,1,1995
10620,KWT,80,NA,NA,1995
10617,KWT,85,89,1,1995
10618,KWT,90,94,0,1995
10619,KWT,95,99,0,1995
10621,KWT,15,19,77,2000
10622,KWT,20,24,72,2000
10623,KWT,25,29,89,2000
10624,KWT,30,34,89,2000
10625,KWT,35,39,80,2000
10626,KWT,40,44,63,2000
10627,KWT,45,49,34,2000
10628,KWT,50,54,24,2000
10629,KWT,55,59,15,2000
10630,KWT,60,64,12,2000
10631,KWT,65,69,8,2000
10632,KWT,70,74,3,2000
10633,KWT,75,79,3,2000
10634,KWT,80,84,1,2000
10638,KWT,80,NA,NA,2000
10635,KWT,85,89,0,2000
10636,KWT,90,94,0,2000
10637,KWT,95,99,0,2000
10639,KWT,15,19,77,2005
10640,KWT,20,24,91,2005
10641,KWT,25,29,102,2005
10642,KWT,30,34,101,2005
10643,KWT,35,39,85,2005
10644,KWT,40,44,61,2005
10645,KWT,45,49,47,2005
10646,KWT,50,54,27,2005
10647,KWT,55,59,20,2005
10648,KWT,60,64,13,2005
10649,KWT,65,69,11,2005
10650,KWT,70,74,6,2005
10651,KWT,75,79,2,2005
10652,KWT,80,84,1,2005
10656,KWT,80,NA,NA,2005
10653,KWT,85,89,0,2005
10654,KWT,90,94,0,2005
10655,KWT,95,99,0,2005
10657,KWT,15,19,95,2010
10658,KWT,20,24,125,2010
10659,KWT,25,29,154,2010
10660,KWT,30,34,144,2010
10661,KWT,35,39,131,2010
10662,KWT,40,44,103,2010
10663,KWT,45,49,61,2010
10664,KWT,50,54,44,2010
10665,KWT,55,59,24,2010
10666,KWT,60,64,17,2010
10667,KWT,65,69,11,2010
10668,KWT,70,74,9,2010
10669,KWT,75,79,4,2010
10670,KWT,80,84,1,2010
10674,KWT,80,NA,NA,2010
10671,KWT,85,89,0,2010
10672,KWT,90,94,0,2010
10673,KWT,95,99,0,2010
10675,KWT,15,19,104,2015
10676,KWT,20,24,111,2015
10677,KWT,25,29,170,2015
10678,KWT,30,34,211,2015
10679,KWT,35,39,194,2015
10680,KWT,40,44,168,2015
10681,KWT,45,49,130,2015
10682,KWT,50,54,80,2015
10683,KWT,55,59,52,2015
10684,KWT,60,64,25,2015
10685,KWT,65,69,16,2015
10686,KWT,70,74,9,2015
10687,KWT,75,79,6,2015
10688,KWT,80,84,2,2015
10692,KWT,80,NA,NA,2015
10689,KWT,85,89,0,2015
10690,KWT,90,94,0,2015
10691,KWT,95,99,0,2015
8857,LAO,15,19,228,1990
8858,LAO,20,24,191,1990
8859,LAO,25,29,157,1990
8860,LAO,30,34,125,1990
8861,LAO,35,39,101,1990
8862,LAO,40,44,82,1990
8863,LAO,45,49,69,1990
8864,LAO,50,54,62,1990
8865,LAO,55,59,54,1990
8866,LAO,60,64,47,1990
8867,LAO,65,69,36,1990
8868,LAO,70,74,25,1990
8869,LAO,75,79,15,1990
8870,LAO,80,84,7,1990
8874,LAO,80,NA,NA,1990
8871,LAO,85,89,2,1990
8872,LAO,90,94,0,1990
8873,LAO,95,99,0,1990
8875,LAO,15,19,254,1995
8876,LAO,20,24,220,1995
8877,LAO,25,29,182,1995
8878,LAO,30,34,150,1995
8879,LAO,35,39,119,1995
8880,LAO,40,44,96,1995
8881,LAO,45,49,79,1995
8882,LAO,50,54,65,1995
8883,LAO,55,59,58,1995
8884,LAO,60,64,49,1995
8885,LAO,65,69,40,1995
8886,LAO,70,74,28,1995
8887,LAO,75,79,17,1995
8888,LAO,80,84,8,1995
8892,LAO,80,NA,NA,1995
8889,LAO,85,89,3,1995
8890,LAO,90,94,1,1995
8891,LAO,95,99,0,1995
8893,LAO,15,19,288,2000
8894,LAO,20,24,241,2000
8895,LAO,25,29,204,2000
8896,LAO,30,34,166,2000
8897,LAO,35,39,138,2000
8898,LAO,40,44,112,2000
8899,LAO,45,49,92,2000
8900,LAO,50,54,75,2000
8901,LAO,55,59,61,2000
8902,LAO,60,64,52,2000
8903,LAO,65,69,42,2000
8904,LAO,70,74,32,2000
8905,LAO,75,79,19,2000
8906,LAO,80,84,9,2000
8910,LAO,80,NA,NA,2000
8907,LAO,85,89,3,2000
8908,LAO,90,94,1,2000
8909,LAO,95,99,0,2000
8911,LAO,15,19,341,2005
8912,LAO,20,24,275,2005
8913,LAO,25,29,224,2005
8914,LAO,30,34,189,2005
8915,LAO,35,39,157,2005
8916,LAO,40,44,132,2005
8917,LAO,45,49,108,2005
8918,LAO,50,54,88,2005
8919,LAO,55,59,71,2005
8920,LAO,60,64,56,2005
8921,LAO,65,69,46,2005
8922,LAO,70,74,34,2005
8923,LAO,75,79,22,2005
8924,LAO,80,84,11,2005
8928,LAO,80,NA,NA,2005
8925,LAO,85,89,4,2005
8926,LAO,90,94,1,2005
8927,LAO,95,99,0,2005
8929,LAO,15,19,377,2010
8930,LAO,20,24,323,2010
8931,LAO,25,29,261,2010
8932,LAO,30,34,216,2010
8933,LAO,35,39,185,2010
8934,LAO,40,44,153,2010
8935,LAO,45,49,128,2010
8936,LAO,50,54,104,2010
8937,LAO,55,59,83,2010
8938,LAO,60,64,65,2010
8939,LAO,65,69,49,2010
8940,LAO,70,74,37,2010
8941,LAO,75,79,24,2010
8942,LAO,80,84,13,2010
8946,LAO,80,NA,NA,2010
8943,LAO,85,89,5,2010
8944,LAO,90,94,1,2010
8945,LAO,95,99,0,2010
8947,LAO,15,19,352,2015
8948,LAO,20,24,346,2015
8949,LAO,25,29,301,2015
8950,LAO,30,34,253,2015
8951,LAO,35,39,212,2015
8952,LAO,40,44,181,2015
8953,LAO,45,49,150,2015
8954,LAO,50,54,124,2015
8955,LAO,55,59,99,2015
8956,LAO,60,64,77,2015
8957,LAO,65,69,58,2015
8958,LAO,70,74,40,2015
8959,LAO,75,79,27,2015
8960,LAO,80,84,14,2015
8964,LAO,80,NA,NA,2015
8961,LAO,85,89,5,2015
8962,LAO,90,94,1,2015
8963,LAO,95,99,0,2015
10693,LBN,15,19,135,1990
10694,LBN,20,24,127,1990
10695,LBN,25,29,123,1990
10696,LBN,30,34,100,1990
10697,LBN,35,39,76,1990
10698,LBN,40,44,62,1990
10699,LBN,45,49,65,1990
10700,LBN,50,54,57,1990
10701,LBN,55,59,52,1990
10702,LBN,60,64,44,1990
10703,LBN,65,69,33,1990
10704,LBN,70,74,19,1990
10705,LBN,75,79,16,1990
10706,LBN,80,84,9,1990
10710,LBN,80,NA,NA,1990
10707,LBN,85,89,4,1990
10708,LBN,90,94,1,1990
10709,LBN,95,99,0,1990
10711,LBN,15,19,148,1995
10712,LBN,20,24,141,1995
10713,LBN,25,29,135,1995
10714,LBN,30,34,129,1995
10715,LBN,35,39,104,1995
10716,LBN,40,44,78,1995
10717,LBN,45,49,63,1995
10718,LBN,50,54,64,1995
10719,LBN,55,59,55,1995
10720,LBN,60,64,49,1995
10721,LBN,65,69,41,1995
10722,LBN,70,74,28,1995
10723,LBN,75,79,15,1995
10724,LBN,80,84,10,1995
10728,LBN,80,NA,NA,1995
10725,LBN,85,89,4,1995
10726,LBN,90,94,1,1995
10727,LBN,95,99,0,1995
10729,LBN,15,19,152,2000
10730,LBN,20,24,148,2000
10731,LBN,25,29,141,2000
10732,LBN,30,34,134,2000
10733,LBN,35,39,127,2000
10734,LBN,40,44,103,2000
10735,LBN,45,49,79,2000
10736,LBN,50,54,61,2000
10737,LBN,55,59,61,2000
10738,LBN,60,64,54,2000
10739,LBN,65,69,47,2000
10740,LBN,70,74,36,2000
10741,LBN,75,79,22,2000
10742,LBN,80,84,9,2000
10746,LBN,80,NA,NA,2000
10743,LBN,85,89,5,2000
10744,LBN,90,94,1,2000
10745,LBN,95,99,0,2000
10747,LBN,15,19,210,2005
10748,LBN,20,24,198,2005
10749,LBN,25,29,162,2005
10750,LBN,30,34,132,2005
10751,LBN,35,39,123,2005
10752,LBN,40,44,109,2005
10753,LBN,45,49,96,2005
10754,LBN,50,54,87,2005
10755,LBN,55,59,71,2005
10756,LBN,60,64,59,2005
10757,LBN,65,69,58,2005
10758,LBN,70,74,48,2005
10759,LBN,75,79,24,2005
10760,LBN,80,84,13,2005
10764,LBN,80,NA,NA,2005
10761,LBN,85,89,6,2005
10762,LBN,90,94,2,2005
10763,LBN,95,99,0,2005
10765,LBN,15,19,231,2010
10766,LBN,20,24,225,2010
10767,LBN,25,29,202,2010
10768,LBN,30,34,158,2010
10769,LBN,35,39,128,2010
10770,LBN,40,44,117,2010
