"","iso3","loage","hiage","women","year"
"1161445","TUN",90,94,1.271,1990
"1161446","TUN",95,99,0.16,1990
"1161447","TUN",100,104,0.014,1990
"1161535","TUN",15,19,469.457,1995
"1161536","TUN",20,24,412.477,1995
"1161537","TUN",25,29,397.614,1995
"1161538","TUN",30,34,343.91,1995
"1161539","TUN",35,39,289.96,1995
"1161540","TUN",40,44,248.117,1995
"1161541","TUN",45,49,170.514,1995
"1161542","TUN",50,54,144.012,1995
"1161543","TUN",55,59,147.231,1995
"1161544","TUN",60,64,138.87,1995
"1161545","TUN",65,69,96.811,1995
"1161546","TUN",70,74,78.791,1995
"1161547","TUN",75,79,44.099,1995
"1161548","TUN",80,84,25.205,1995
"1161549","TUN",85,89,8.409,1995
"1161550","TUN",90,94,1.84,1995
"1161551","TUN",95,99,0.262,1995
"1161552","TUN",100,104,0.019,1995
"1161640","TUN",15,19,515.398,2000
"1161641","TUN",20,24,460.838,2000
"1161642","TUN",25,29,403.954,2000
"1161643","TUN",30,34,391.92,2000
"1161644","TUN",35,39,340.812,2000
"1161645","TUN",40,44,292.053,2000
"1161646","TUN",45,49,247.911,2000
"1161647","TUN",50,54,169.851,2000
"1161648","TUN",55,59,141.713,2000
"1161649","TUN",60,64,142.254,2000
"1161650","TUN",65,69,130.232,2000
"1161651","TUN",70,74,86.099,2000
"1161652","TUN",75,79,63.089,2000
"1161653","TUN",80,84,29.774,2000
"1161654","TUN",85,89,13.01,2000
"1161655","TUN",90,94,2.977,2000
"1161656","TUN",95,99,0.406,2000
"1161657","TUN",100,104,0.032,2000
"1161745","TUN",15,19,519.487,2005
"1161746","TUN",20,24,511.254,2005
"1161747","TUN",25,29,449.601,2005
"1161748","TUN",30,34,380.657,2005
"1161749","TUN",35,39,379.835,2005
"1161750","TUN",40,44,338.991,2005
"1161751","TUN",45,49,291.677,2005
"1161752","TUN",50,54,245.338,2005
"1161753","TUN",55,59,166.987,2005
"1161754","TUN",60,64,137.45,2005
"1161755","TUN",65,69,134.696,2005
"1161756","TUN",70,74,117.52,2005
"1161757","TUN",75,79,70.419,2005
"1161758","TUN",80,84,43.614,2005
"1161759","TUN",85,89,15.834,2005
"1161760","TUN",90,94,4.782,2005
"1161761","TUN",95,99,0.686,2005
"1161762","TUN",100,104,0.051,2005
"1161850","TUN",15,19,455.013,2010
"1161851","TUN",20,24,512.938,2010
"1161852","TUN",25,29,504.725,2010
"1161853","TUN",30,34,443.661,2010
"1161854","TUN",35,39,379.088,2010
"1161855","TUN",40,44,380.026,2010
"1161856","TUN",45,49,340.918,2010
"1161857","TUN",50,54,290.734,2010
"1161858","TUN",55,59,242.744,2010
"1161859","TUN",60,64,161.903,2010
"1161860","TUN",65,69,130.167,2010
"1161861","TUN",70,74,120.907,2010
"1161862","TUN",75,79,95.932,2010
"1161863","TUN",80,84,48.886,2010
"1161864","TUN",85,89,23.407,2010
"1161865","TUN",90,94,5.904,2010
"1161866","TUN",95,99,1.138,2010
"1161867","TUN",100,104,0.093,2010
"1161955","TUN",15,19,397.842,2015
"1161956","TUN",20,24,450.142,2015
"1161957","TUN",25,29,481.335,2015
"1161958","TUN",30,34,503.362,2015
"1161959","TUN",35,39,441.962,2015
"1161960","TUN",40,44,376.85,2015
"1161961","TUN",45,49,376.64,2015
"1161962","TUN",50,54,336.257,2015
"1161963","TUN",55,59,284.414,2015
"1161964","TUN",60,64,234.113,2015
"1161965","TUN",65,69,152.533,2015
"1161966","TUN",70,74,116.947,2015
"1161967","TUN",75,79,98.858,2015
"1161968","TUN",80,84,66.753,2015
"1161969","TUN",85,89,26.236,2015
"1161970","TUN",90,94,8.646,2015
"1161971","TUN",95,99,1.364,2015
"1161972","TUN",100,104,0.145,2015
"1162018","TUN",15,19,380.119,2018
"1162019","TUN",20,24,415.924,2018
"1162020","TUN",25,29,463.059,2018
"1162021","TUN",30,34,493.74,2018
"1162022","TUN",35,39,484.689,2018
"1162023","TUN",40,44,409.006,2018
"1162024","TUN",45,49,370.955,2018
"1162025","TUN",50,54,362,2018
"1162026","TUN",55,59,310.829,2018
"1162027","TUN",60,64,259.683,2018
"1162028","TUN",65,69,193.698,2018
"1162029","TUN",70,74,123.213,2018
"1162030","TUN",75,79,95.633,2018
"1162031","TUN",80,84,69.972,2018
"1162032","TUN",85,89,34.531,2018
"1162033","TUN",90,94,9.949,2018
"1162034","TUN",95,99,2.49,2018
"1162035","TUN",100,104,0.166,2018
"1162060","TUN",15,19,378.336,2020
"1162061","TUN",20,24,395.179,2020
"1162062","TUN",25,29,447.386,2020
"1162063","TUN",30,34,478.775,2020
"1162064","TUN",35,39,500.67,2020
"1162065","TUN",40,44,438.966,2020
"1162066","TUN",45,49,373.368,2020
"1162067","TUN",50,54,371.644,2020
"1162068","TUN",55,59,329.381,2020
"1162069","TUN",60,64,275.014,2020
"1162070","TUN",65,69,221.593,2020
"1162071","TUN",70,74,138.201,2020
"1162072","TUN",75,79,97.107,2020
"1162073","TUN",80,84,70.645,2020
"1162074","TUN",85,89,37.313,2020
"1162075","TUN",90,94,10.228,2020
"1162076","TUN",95,99,2.122,2020
"1162077","TUN",100,104,0.189,2020
"1164601","TUR",15,19,2812.027,1990
"1164602","TUR",20,24,2476.96,1990
"1164603","TUR",25,29,2214.851,1990
"1164604","TUR",30,34,1983.076,1990
"1164605","TUR",35,39,1725.695,1990
"1164606","TUR",40,44,1342.646,1990
"1164607","TUR",45,49,1118.382,1990
"1164608","TUR",50,54,962.791,1990
"1164609","TUR",55,59,931.848,1990
"1164610","TUR",60,64,745.419,1990
"1164611","TUR",65,69,529.09,1990
"1164612","TUR",70,74,355.715,1990
"1164613","TUR",75,79,286.603,1990
"1164614","TUR",80,84,175.725,1990
"1164615","TUR",85,89,63.21,1990
"1164616","TUR",90,94,19.515,1990
"1164617","TUR",95,99,2.335,1990
"1164618","TUR",100,104,0.202,1990
"1164706","TUR",15,19,3036.062,1995
"1164707","TUR",20,24,2785.241,1995
"1164708","TUR",25,29,2454.106,1995
"1164709","TUR",30,34,2193.57,1995
"1164710","TUR",35,39,1961.509,1995
"1164711","TUR",40,44,1703.428,1995
"1164712","TUR",45,49,1320.652,1995
"1164713","TUR",50,54,1093.725,1995
"1164714","TUR",55,59,932.478,1995
"1164715","TUR",60,64,889.135,1995
"1164716","TUR",65,69,692.228,1995
"1164717","TUR",70,74,465.806,1995
"1164718","TUR",75,79,283.182,1995
"1164719","TUR",80,84,191.869,1995
"1164720","TUR",85,89,88.905,1995
"1164721","TUR",90,94,20.943,1995
"1164722","TUR",95,99,3.637,1995
"1164723","TUR",100,104,0.226,1995
"1164811","TUR",15,19,3164.978,2000
"1164812","TUR",20,24,3009,2000
"1164813","TUR",25,29,2761.201,2000
"1164814","TUR",30,34,2431.913,2000
"1164815","TUR",35,39,2171.721,2000
"1164816","TUR",40,44,1938.925,2000
"1164817","TUR",45,49,1679.177,2000
"1164818","TUR",50,54,1295.369,2000
"1164819","TUR",55,59,1063.827,2000
"1164820","TUR",60,64,894.852,2000
"1164821","TUR",65,69,832.808,2000
"1164822","TUR",70,74,617.883,2000
"1164823","TUR",75,79,377.902,2000
"1164824","TUR",80,84,193.821,2000
"1164825","TUR",85,89,99.014,2000
"1164826","TUR",90,94,29.652,2000
"1164827","TUR",95,99,3.828,2000
"1164828","TUR",100,104,0.328,2000
"1164916","TUR",15,19,3127.82,2005
"1164917","TUR",20,24,3147.25,2005
"1164918","TUR",25,29,2991.387,2005
"1164919","TUR",30,34,2742.84,2005
"1164920","TUR",35,39,2413.141,2005
"1164921","TUR",40,44,2151.663,2005
"1164922","TUR",45,49,1916.283,2005
"1164923","TUR",50,54,1652.437,2005
"1164924","TUR",55,59,1265.388,2005
"1164925","TUR",60,64,1026.588,2005
"1164926","TUR",65,69,844.776,2005
"1164927","TUR",70,74,752.599,2005
"1164928","TUR",75,79,510.063,2005
"1164929","TUR",80,84,264.293,2005
"1164930","TUR",85,89,101.991,2005
"1164931","TUR",90,94,33.274,2005
"1164932","TUR",95,99,5.332,2005
"1164933","TUR",100,104,0.336,2005
"1165021","TUR",15,19,3090.231,2010
"1165022","TUR",20,24,3111.055,2010
"1165023","TUR",25,29,3130.874,2010
"1165024","TUR",30,34,2973.978,2010
"1165025","TUR",35,39,2724.38,2010
"1165026","TUR",40,44,2393.684,2010
"1165027","TUR",45,49,2129.695,2010
"1165028","TUR",50,54,1889.608,2010
"1165029","TUR",55,59,1619.026,2010
"1165030","TUR",60,64,1226.407,2010
"1165031","TUR",65,69,975.488,2010
"1165032","TUR",70,74,771.683,2010
"1165033","TUR",75,79,633.004,2010
"1165034","TUR",80,84,367.963,2010
"1165035","TUR",85,89,145.861,2010
"1165036","TUR",90,94,36.623,2010
"1165037","TUR",95,99,6.474,2010
"1165038","TUR",100,104,0.494,2010
"1165126","TUR",15,19,3283.676,2015
"1165127","TUR",20,24,3123.659,2015
"1165128","TUR",25,29,3142.969,2015
"1165129","TUR",30,34,3160.411,2015
"1165130","TUR",35,39,3002.006,2015
"1165131","TUR",40,44,2750.797,2015
"1165132","TUR",45,49,2417.923,2015
"1165133","TUR",50,54,2149.381,2015
"1165134","TUR",55,59,1901.831,2015
"1165135","TUR",60,64,1587.272,2015
"1165136","TUR",65,69,1182.137,2015
"1165137","TUR",70,74,908.58,2015
"1165138","TUR",75,79,667.673,2015
"1165139","TUR",80,84,479.436,2015
"1165140","TUR",85,89,218.03,2015
"1165141","TUR",90,94,58.545,2015
"1165142","TUR",95,99,8.299,2015
"1165143","TUR",100,104,0.773,2015
"1165189","TUR",15,19,3332.926,2018
"1165190","TUR",20,24,3254.856,2018
"1165191","TUR",25,29,3143.887,2018
"1165192","TUR",30,34,3192.011,2018
"1165193","TUR",35,39,3145.037,2018
"1165194","TUR",40,44,2938.358,2018
"1165195","TUR",45,49,2642.798,2018
"1165196","TUR",50,54,2322.674,2018
"1165197","TUR",55,59,2056.72,2018
"1165198","TUR",60,64,1765.99,2018
"1165199","TUR",65,69,1393.159,2018
"1165200","TUR",70,74,1010.218,2018
"1165201","TUR",75,79,735.875,2018
"1165202","TUR",80,84,496.281,2018
"1165203","TUR",85,89,276.831,2018
"1165204","TUR",90,94,84.873,2018
"1165205","TUR",95,99,15.986,2018
"1165206","TUR",100,104,0.953,2018
"1165231","TUR",15,19,3332.948,2020
"1165232","TUR",20,24,3320.753,2020
"1165233","TUR",25,29,3159.473,2020
"1165234","TUR",30,34,3176.459,2020
"1165235","TUR",35,39,3191.5,2020
"1165236","TUR",40,44,3030.868,2020
"1165237","TUR",45,49,2776.683,2020
"1165238","TUR",50,54,2439.491,2020
"1165239","TUR",55,59,2163.508,2020
"1165240","TUR",60,64,1865.429,2020
"1165241","TUR",65,69,1533.573,2020
"1165242","TUR",70,74,1108.614,2020
"1165243","TUR",75,79,799.192,2020
"1165244","TUR",80,84,521.526,2020
"1165245","TUR",85,89,300.443,2020
"1165246","TUR",90,94,95.421,2020
"1165247","TUR",95,99,14.982,2020
"1165248","TUR",100,104,1.143,2020
"1167772","TKM",15,19,185.494,1990
"1167773","TKM",20,24,168.697,1990
"1167774","TKM",25,29,164.972,1990
"1167775","TKM",30,34,143.028,1990
"1167776","TKM",35,39,109.186,1990
"1167777","TKM",40,44,67.832,1990
"1167778","TKM",45,49,45.53,1990
"1167779","TKM",50,54,62.108,1990
"1167780","TKM",55,59,48.862,1990
"1167781","TKM",60,64,48.406,1990
"1167782","TKM",65,69,34.125,1990
"1167783","TKM",70,74,22.376,1990
"1167784","TKM",75,79,18.071,1990
"1167785","TKM",80,84,9.915,1990
"1167786","TKM",85,89,4.634,1990
"1167787","TKM",90,94,1.295,1990
"1167788","TKM",95,99,0.254,1990
"1167789","TKM",100,104,0.032,1990
"1167877","TKM",15,19,215.066,1995
"1167878","TKM",20,24,186.824,1995
"1167879","TKM",25,29,169.676,1995
"1167880","TKM",30,34,165.501,1995
"1167881","TKM",35,39,143.021,1995
"1167882","TKM",40,44,108.688,1995
"1167883","TKM",45,49,67.135,1995
"1167884","TKM",50,54,44.817,1995
"1167885","TKM",55,59,59.987,1995
"1167886","TKM",60,64,46.208,1995
"1167887","TKM",65,69,44.074,1995
"1167888","TKM",70,74,29.072,1995
"1167889","TKM",75,79,17.025,1995
"1167890","TKM",80,84,11.272,1995
"1167891","TKM",85,89,4.777,1995
"1167892","TKM",90,94,1.531,1995
"1167893","TKM",95,99,0.26,1995
"1167894","TKM",100,104,0.031,1995
"1167982","TKM",15,19,237.697,2000
"1167983","TKM",20,24,211.393,2000
"1167984","TKM",25,29,183.214,2000
"1167985","TKM",30,34,165.978,2000
"1167986","TKM",35,39,161.623,2000
"1167987","TKM",40,44,139.27,2000
"1167988","TKM",45,49,105.204,2000
"1167989","TKM",50,54,64.252,2000
"1167990","TKM",55,59,42.011,2000
"1167991","TKM",60,64,55.153,2000
"1167992","TKM",65,69,40.988,2000
"1167993","TKM",70,74,36.767,2000
"1167994","TKM",75,79,21.731,2000
"1167995","TKM",80,84,10.512,2000
"1167996","TKM",85,89,5.623,2000
"1167997","TKM",90,94,1.679,2000
"1167998","TKM",95,99,0.341,2000
"1167999","TKM",100,104,0.035,2000
"1168087","TKM",15,19,274.172,2005
"1168088","TKM",20,24,229.939,2005
"1168089","TKM",25,29,203.247,2005
"1168090","TKM",30,34,175.319,2005
"1168091","TKM",35,39,158.504,2005
"1168092","TKM",40,44,154.232,2005
"1168093","TKM",45,49,131.908,2005
"1168094","TKM",50,54,98.169,2005
"1168095","TKM",55,59,58.127,2005
"1168096","TKM",60,64,36.464,2005
"1168097","TKM",65,69,47.662,2005
"1168098","TKM",70,74,33.289,2005
"1168099","TKM",75,79,27.27,2005
"1168100","TKM",80,84,13.82,2005
"1168101","TKM",85,89,5.264,2005
"1168102","TKM",90,94,1.98,2005
"1168103","TKM",95,99,0.375,2005
"1168104","TKM",100,104,0.046,2005
"1168192","TKM",15,19,278.317,2010
"1168193","TKM",20,24,269.565,2010
"1168194","TKM",25,29,225.542,2010
"1168195","TKM",30,34,198.904,2010
"1168196","TKM",35,39,171.168,2010
"1168197","TKM",40,44,154.203,2010
"1168198","TKM",45,49,149.315,2010
"1168199","TKM",50,54,126.584,2010
"1168200","TKM",55,59,92.717,2010
"1168201","TKM",60,64,53.183,2010
"1168202","TKM",65,69,32.069,2010
"1168203","TKM",70,74,39.465,2010
"1168204","TKM",75,79,25.157,2010
"1168205","TKM",80,84,17.741,2010
"1168206","TKM",85,89,6.964,2010
"1168207","TKM",90,94,1.861,2010
"1168208","TKM",95,99,0.445,2010
"1168209","TKM",100,104,0.051,2010
"1168297","TKM",15,19,230.515,2015
"1168298","TKM",20,24,274.718,2015
"1168299","TKM",25,29,265.761,2015
"1168300","TKM",30,34,221.876,2015
"1168301","TKM",35,39,195.379,2015
"1168302","TKM",40,44,167.537,2015
"1168303","TKM",45,49,150.195,2015
"1168304","TKM",50,54,144.321,2015
"1168305","TKM",55,59,120.553,2015
"1168306","TKM",60,64,85.816,2015
"1168307","TKM",65,69,47.382,2015
"1168308","TKM",70,74,26.46,2015
"1168309","TKM",75,79,30.105,2015
"1168310","TKM",80,84,16.663,2015
"1168311","TKM",85,89,9.043,2015
"1168312","TKM",90,94,2.469,2015
"1168313","TKM",95,99,0.415,2015
"1168314","TKM",100,104,0.061,2015
"1168360","TKM",15,19,232.159,2018
"1168361","TKM",20,24,244.874,2018
"1168362","TKM",25,29,276.816,2018
"1168363","TKM",30,34,247.608,2018
"1168364","TKM",35,39,207.671,2018
"1168365","TKM",40,44,182.101,2018
"1168366","TKM",45,49,156.602,2018
"1168367","TKM",50,54,144.995,2018
"1168368","TKM",55,59,132.907,2018
"1168369","TKM",60,64,102.562,2018
"1168370","TKM",65,69,64.712,2018
"1168371","TKM",70,74,31.805,2018
"1168372","TKM",75,79,22.682,2018
"1168373","TKM",80,84,20.418,2018
"1168374","TKM",85,89,8.47,2018
"1168375","TKM",90,94,3.52,2018
"1168376","TKM",95,99,0.658,2018
"1168377","TKM",100,104,0.059,2018
"1168402","TKM",15,19,239.581,2020
"1168403","TKM",20,24,228.374,2020
"1168404","TKM",25,29,272.219,2020
"1168405","TKM",30,34,263.077,2020
"1168406","TKM",35,39,219.238,2020
"1168407","TKM",40,44,192.43,2020
"1168408","TKM",45,49,164.173,2020
"1168409","TKM",50,54,146.005,2020
"1168410","TKM",55,59,138.406,2020
"1168411","TKM",60,64,112.539,2020
"1168412","TKM",65,69,77.329,2020
"1168413","TKM",70,74,39.609,2020
"1168414","TKM",75,79,20.362,2020
"1168415","TKM",80,84,20.416,2020
"1168416","TKM",85,89,8.515,2020
"1168417","TKM",90,94,3.254,2020
"1168418","TKM",95,99,0.559,2020
"1168419","TKM",100,104,0.059,2020
"1269244","UGA",15,19,906.833,1990
"1269245","UGA",20,24,766.191,1990
"1269246","UGA",25,29,627.246,1990
"1269247","UGA",30,34,506.3,1990
"1269248","UGA",35,39,416.044,1990
"1269249","UGA",40,44,325.104,1990
"1269250","UGA",45,49,260.463,1990
"1269251","UGA",50,54,194.819,1990
"1269252","UGA",55,59,187.767,1990
"1269253","UGA",60,64,148.074,1990
"1269254","UGA",65,69,110.106,1990
"1269255","UGA",70,74,72.281,1990
"1269256","UGA",75,79,40.847,1990
"1269257","UGA",80,84,18.111,1990
"1269258","UGA",85,89,5.06,1990
"1269259","UGA",90,94,0.714,1990
"1269260","UGA",95,99,0.044,1990
"1269261","UGA",100,104,0.002,1990
"1269349","UGA",15,19,1090.409,1995
"1269350","UGA",20,24,890.427,1995
"1269351","UGA",25,29,740.157,1995
"1269352","UGA",30,34,594.59,1995
"1269353","UGA",35,39,471.841,1995
"1269354","UGA",40,44,383.955,1995
"1269355","UGA",45,49,299.623,1995
"1269356","UGA",50,54,238.7,1995
"1269357","UGA",55,59,176.592,1995
"1269358","UGA",60,64,166.056,1995
"1269359","UGA",65,69,125.085,1995
"1269360","UGA",70,74,85.769,1995
"1269361","UGA",75,79,49.24,1995
"1269362","UGA",80,84,22.001,1995
"1269363","UGA",85,89,6.421,1995
"1269364","UGA",90,94,0.974,1995
"1269365","UGA",95,99,0.07,1995
"1269366","UGA",100,104,0.003,1995
"1269454","UGA",15,19,1295.97,2000
"1269455","UGA",20,24,1055.526,2000
"1269456","UGA",25,29,845.08,2000
"1269457","UGA",30,34,686.16,2000
"1269458","UGA",35,39,539.405,2000
"1269459","UGA",40,44,423.215,2000
"1269460","UGA",45,49,344.39,2000
"1269461","UGA",50,54,267.562,2000
"1269462","UGA",55,59,211.068,2000
"1269463","UGA",60,64,152.474,2000
"1269464","UGA",65,69,137.279,2000
"1269465","UGA",70,74,95.546,2000
"1269466","UGA",75,79,57.469,2000
"1269467","UGA",80,84,26.184,2000
"1269468","UGA",85,89,7.849,2000
"1269469","UGA",90,94,1.262,2000
"1269470","UGA",95,99,0.104,2000
"1269471","UGA",100,104,0.005,2000
"1269559","UGA",15,19,1553.095,2005
"1269560","UGA",20,24,1258.218,2005
"1269561","UGA",25,29,1008.945,2005
"1269562","UGA",30,34,793.338,2005
"1269563","UGA",35,39,633.571,2005
"1269564","UGA",40,44,492.879,2005
"1269565","UGA",45,49,385.437,2005
"1269566","UGA",50,54,311.537,2005
"1269567","UGA",55,59,239.08,2005
"1269568","UGA",60,64,184.129,2005
"1269569","UGA",65,69,126.831,2005
"1269570","UGA",70,74,105.217,2005
"1269571","UGA",75,79,63.782,2005
"1269572","UGA",80,84,30.033,2005
"1269573","UGA",85,89,8.932,2005
"1269574","UGA",90,94,1.377,2005
"1269575","UGA",95,99,0.106,2005
"1269576","UGA",100,104,0.006,2005
"1269664","UGA",15,19,1852.69,2010
"1269665","UGA",20,24,1518.726,2010
"1269666","UGA",25,29,1217.667,2010
"1269667","UGA",30,34,965.507,2010
"1269668","UGA",35,39,751.027,2010
"1269669","UGA",40,44,594.699,2010
"1269670","UGA",45,49,460.156,2010
"1269671","UGA",50,54,356.685,2010
"1269672","UGA",55,59,284.375,2010
"1269673","UGA",60,64,212.875,2010
"1269674","UGA",65,69,156.306,2010
"1269675","UGA",70,74,98.838,2010
"1269676","UGA",75,79,71.257,2010
"1269677","UGA",80,84,33.545,2010
"1269678","UGA",85,89,10.114,2010
"1269679","UGA",90,94,1.461,2010
"1269680","UGA",95,99,0.094,2010
"1269681","UGA",100,104,0.005,2010
"1269769","UGA",15,19,2185.227,2015
"1269770","UGA",20,24,1824.68,2015
"1269771","UGA",25,29,1485.321,2015
"1269772","UGA",30,34,1182.265,2015
"1269773","UGA",35,39,930.66,2015
"1269774","UGA",40,44,718.74,2015
"1269775","UGA",45,49,565.773,2015
"1269776","UGA",50,54,433.831,2015
"1269777","UGA",55,59,331.831,2015
"1269778","UGA",60,64,258.753,2015
"1269779","UGA",65,69,185.481,2015
"1269780","UGA",70,74,126.072,2015
"1269781","UGA",75,79,69.947,2015
"1269782","UGA",80,84,39.934,2015
"1269783","UGA",85,89,12.376,2015
"1269784","UGA",90,94,1.855,2015
"1269785","UGA",95,99,0.109,2015
"1269786","UGA",100,104,0.004,2015
"1269832","UGA",15,19,2441.623,2018
"1269833","UGA",20,24,2048.729,2018
"1269834","UGA",25,29,1690.307,2018
"1269835","UGA",30,34,1358.188,2018
"1269836","UGA",35,39,1072.223,2018
"1269837","UGA",40,44,834.156,2018
"1269838","UGA",45,49,644.861,2018
"1269839","UGA",50,54,501.706,2018
"1269840","UGA",55,59,379.157,2018
"1269841","UGA",60,64,288.545,2018
"1269842","UGA",65,69,213.653,2018
"1269843","UGA",70,74,142.476,2018
"1269844","UGA",75,79,83.879,2018
"1269845","UGA",80,84,39.823,2018
"1269846","UGA",85,89,16.681,2018
"1269847","UGA",90,94,3.049,2018
"1269848","UGA",95,99,0.331,2018
"1269849","UGA",100,104,0.004,2018
"1269874","UGA",15,19,2620.836,2020
"1269875","UGA",20,24,2204.507,2020
"1269876","UGA",25,29,1831.057,2020
"1269877","UGA",30,34,1483.16,2020
"1269878","UGA",35,39,1174.826,2020
"1269879","UGA",40,44,919.352,2020
"1269880","UGA",45,49,705.745,2020
"1269881","UGA",50,54,550.341,2020
"1269882","UGA",55,59,416.791,2020
"1269883","UGA",60,64,312.644,2020
"1269884","UGA",65,69,234.344,2020
"1269885","UGA",70,74,156.616,2020
"1269886","UGA",75,79,94.367,2020
"1269887","UGA",80,84,42.317,2020
"1269888","UGA",85,89,15.961,2020
"1269889","UGA",90,94,2.551,2020
"1269890","UGA",95,99,0.154,2020
"1269891","UGA",100,104,0.005,2020
"1272415","UKR",15,19,1783.99,1990
"1272416","UKR",20,24,1646.55,1990
"1272417","UKR",25,29,1830.294,1990
"1272418","UKR",30,34,1959.29,1990
"1272419","UKR",35,39,2073.977,1990
"1272420","UKR",40,44,1624.59,1990
"1272421","UKR",45,49,1396.458,1990
"1272422","UKR",50,54,2143.369,1990
"1272423","UKR",55,59,1459.378,1990
"1272424","UKR",60,64,1907.828,1990
"1272425","UKR",65,69,1503.158,1990
"1272426","UKR",70,74,912.036,1990
"1272427","UKR",75,79,1012.544,1990
"1272428","UKR",80,84,587.755,1990
"1272429","UKR",85,89,240.351,1990
"1272430","UKR",90,94,65.241,1990
"1272431","UKR",95,99,13.757,1990
"1272432","UKR",100,104,1.965,1990
"1272520","UKR",15,19,1834.547,1995
"1272521","UKR",20,24,1750.719,1995
"1272522","UKR",25,29,1645.82,1995
"1272523","UKR",30,34,1847.816,1995
"1272524","UKR",35,39,1968.896,1995
"1272525","UKR",40,44,2067.945,1995
"1272526","UKR",45,49,1608.384,1995
"1272527","UKR",50,54,1371.76,1995
"1272528","UKR",55,59,2076.49,1995
"1272529","UKR",60,64,1375.575,1995
"1272530","UKR",65,69,1732.389,1995
"1272531","UKR",70,74,1279.049,1995
"1272532","UKR",75,79,691.866,1995
"1272533","UKR",80,84,616.08,1995
"1272534","UKR",85,89,277.732,1995
"1272535","UKR",90,94,74.807,1995
"1272536","UKR",95,99,12.33,1995
"1272537","UKR",100,104,1.624,1995
"1272625","UKR",15,19,1854.347,2000
"1272626","UKR",20,24,1789.872,2000
"1272627","UKR",25,29,1694.985,2000
"1272628","UKR",30,34,1614.11,2000
"1272629","UKR",35,39,1814.123,2000
"1272630","UKR",40,44,1927.262,2000
"1272631","UKR",45,49,2013.525,2000
"1272632","UKR",50,54,1552.612,2000
"1272633","UKR",55,59,1313.046,2000
